left,right,cosine
88,130,0.8588121185100409
46,198,0.8586351297791889
189,216,0.8584492703361648
14,135,0.8583238933346158
44,140,0.8580992413404793
96,235,0.8580788897662256
54,83,0.8578965576292688
20,229,0.857517292004989
122,223,0.8574227010115085
30,54,0.8571872097628519
12,147,0.85655889254445
72,113,0.8564770298324963
31,114,0.8564572797613517
58,147,0.8563905658529264
35,81,0.8561714149525297
121,143,0.8560866231217442
87,159,0.8560642920185896
64,84,0.8558983375555588
82,147,0.8558929635937437
133,198,0.855778133178709
78,98,0.8556417427447813
125,149,0.8553286057698656
69,138,0.8552787378798757
157,159,0.8552779329637018
54,75,0.8550642350210136
17,58,0.8549264569136299
57,234,0.854859058102541
80,107,0.8547071105480933
58,81,0.854642133481374
44,59,0.8545384667767146
124,234,0.8544684248815434
20,206,0.854331965159916
17,148,0.8540889303901045
17,222,0.854019005648148
38,147,0.8538862469229256
136,206,0.8537547405271521
31,240,0.8534932027978945
17,115,0.8534377111142125
30,223,0.8534196553503061
140,151,0.8531731727308446
46,87,0.8531391603633534
55,189,0.8529827992072335
29,223,0.8527591295526965
89,234,0.8527176003458808
59,125,0.85268621563309
21,206,0.852681948495195
15,206,0.8526246661257607
17,124,0.8525827187508498
66,223,0.8525561083861394
112,223,0.8525053053162414
149,175,0.8523981786874328
67,223,0.8521593180568999
35,96,0.8520974765024361
113,127,0.8519828646724663
85,113,0.8517692826794271
142,147,0.8516473851250772
114,193,0.851601106417675
48,240,0.8512853580435099
214,216,0.8510190245613409
59,222,0.8508138940565259
129,204,0.8507141277289094
46,85,0.8505220362140918
46,79,0.8504184541417439
59,234,0.8503417954293899
44,135,0.8500714025366198
35,140,0.8499669388602834
128,157,0.8498951355106048
42,46,0.8498447654936907
51,155,0.8497595057516836
119,159,0.8494105115853725
24,159,0.8494090007417328
111,159,0.8494079073264243
17,57,0.8491963917698512
40,98,0.8491525229987265
174,238,0.8489898941160762
17,168,0.8489829590927268
52,149,0.8489172843482297
54,67,0.8488904221032372
35,44,0.8488269444488765
26,147,0.8487441860977134
138,149,0.8486137277785185
57,147,0.8486095858521203
52,216,0.8485763089333233
59,217,0.8485292306024496
54,235,0.8483571486134661
34,223,0.8479462505255086
202,216,0.847915185210277
115,135,0.8470132975662665
17,147,0.8468887616106239
32,114,0.8466745471266904
54,142,0.8466417223965016
76,223,0.8459696627562543
149,248,0.8458359199899119
147,151,0.8458311233630192
117,155,0.8458249605874617
69,203,0.8457731100172475
59,151,0.8456401153294437
55,214,0.8455995861281287
149,202,0.8455152136533114
54,112,0.8453187756906132
88,92,0.8452104371446386
124,140,0.8450796791625463
58,96,0.8445109713595184
54,134,0.8443656069938107
8,206,0.8443402827172771
54,76,0.8441237895016677
19,136,0.8440926680943607
103,223,0.8437550356778458
109,152,0.8437525504357684
151,208,0.8434692446294989
17,235,0.8433943360834689
207,215,0.8433621816282578
96,147,0.843336460301281
121,174,0.8433324560296501
52,55,0.8431721017482169
159,186,0.84305853422102
22,159,0.8430576356499941
57,96,0.8430294880393152
11,206,0.8429871769424994
35,151,0.8429845810526454
17,101,0.8426348420691084
61,167,0.8426269848403684
46,86,0.8425796156720596
215,229,0.8418722303367736
126,174,0.8417609803002397
54,125,0.8417517881430772
87,93,0.8412581251538571
54,148,0.8411869007732048
62,93,0.8411768161215346
35,75,0.8405822760706237
74,114,0.8404890624534084
120,224,0.8403350074975526
85,159,0.8401225494880739
79,159,0.840017852824578
29,175,0.8396759872754481
54,115,0.8395746563818436
42,159,0.8394504514318456
234,235,0.8391398372605735
124,176,0.8386550959455427
99,224,0.838340406607284
59,148,0.83830683753588
34,175,0.8383043883175458
103,175,0.8381591165351319
81,147,0.8380604426902032
147,148,0.8379871236619336
135,217,0.8379787818189413
100,159,0.8379640581004588
59,89,0.8378323760606838
134,175,0.8377900145273633
96,223,0.8377461486316734
98,145,0.8377317303149499
70,202,0.8375245339405983
160,223,0.8375102145191572
13,147,0.8374422511063659
59,101,0.8372822403860827
88,136,0.8372469319981877
63,119,0.837216287096088
24,63,0.8372142817998554
63,111,0.8372130270679923
44,54,0.8371571199286971
59,115,0.8369457145735943
127,186,0.8369278029444172
22,127,0.8369253344846175
83,175,0.8367882917605473
91,100,0.8367750803880442
23,93,0.8367031152879355
27,93,0.8364526864465123
10,107,0.8364049627804898
67,175,0.8360222595437073
66,175,0.836000631062871
118,239,0.8358662539514664
81,223,0.8357455998539903
22,113,0.8355961047734375
113,186,0.835595904114834
92,206,0.8355228852107532
59,168,0.8354021860463599
89,135,0.8352435563818237
118,120,0.8352421365345601
33,63,0.8351191289606598
45,54,0.8350180642023642
30,175,0.834976133178035
51,60,0.8349698241671928
138,178,0.8346334265949082
147,234,0.834526679214526
31,163,0.834074057732934
48,163,0.8337120563763297
142,223,0.8335487363461076
175,247,0.8335217212754465
70,216,0.8333901652587571
75,147,0.8332866719749962
12,175,0.8332614093901349
108,129,0.8332528223683665
113,133,0.8330477432878098
26,175,0.833028858857015
92,137,0.8330222716137667
82,175,0.8329546466116587
149,214,0.8328161481062887
17,54,0.8327013961251406
95,108,0.8326707693521367
147,235,0.8326458500725419
59,135,0.832393557837874
86,159,0.8322773937014987
124,135,0.8320620472135933
63,186,0.8316806734861715
22,63,0.8316793729708346
115,209,0.8313311069009046
58,234,0.8311780629872723
61,215,0.8311625664204348
97,118,0.8307601673397135
120,143,0.8305752429193523
69,155,0.8305743841925146
80,123,0.830541934233427
122,209,0.8305262304570243
9,123,0.8305224119895614
240,244,0.8304310295166669
159,198,0.8303201778079248
108,121,0.8302990049836904
75,101,0.8302795407666415
119,127,0.8301932427905832
24,127,0.8301897188876599
111,127,0.8301879480980638
35,234,0.830046458086076
17,59,0.8299446857946853
127,157,0.8296431781768104
37,93,0.8294891077242442
84,114,0.829277894917931
226,240,0.828889042549667
21,199,0.828831372396989
16,107,0.8288301735325678
38,175,0.828816296991158
172,224,0.8286784107357991
109,159,0.828678306227393
11,123,0.8286000663082864
107,136,0.8285469818544152
107,225,0.828545362765178
8,123,0.828478086813086
107,146,0.8282983898012305
147,168,0.8282803376066215
112,175,0.8281645826860347
63,85,0.8280610366336731
63,79,0.8279580737666484
14,175,0.8278079239492532
76,175,0.8277781918429146
118,173,0.8277709417915755
102,175,0.8277489787356456
163,193,0.8276926211897554
177,240,0.8276912277748933
8,199,0.8276898550135277
149,189,0.8276163169788033
11,199,0.827441720740022
42,63,0.8273988889350263
113,119,0.8272927911420233
24,113,0.8272925474828599
111,113,0.8272919036343175
113,157,0.8272904136281206
21,123,0.8271457539300526
17,140,0.8271076988421538
53,240,0.8269386675713083
59,140,0.8265236659792723
147,222,0.8265082202154543
45,223,0.8263632797379057
32,39,0.826336764606227
54,247,0.8261792758790729
97,143,0.8261183810351649
14,223,0.8260652091513999
47,163,0.8259353097939981
36,163,0.8259222193647745
28,159,0.8257378982770981
27,46,0.825605163411518
53,163,0.8255728991572718
86,93,0.8254456739829912
178,203,0.825357226766323
163,177,0.8252547456508806
20,123,0.8251803608790298
93,157,0.8250411277887638
50,175,0.8250028638822878
23,46,0.8249758599227921
35,135,0.8246582777975663
36,240,0.8246517206336311
87,127,0.8244666404305795
102,223,0.8244342747551163
47,240,0.8244284473899754
163,226,0.8244231388408577
9,206,0.8240551716089717
15,123,0.8239115349951336
92,107,0.82375156082388
100,120,0.8237508474289685
28,145,0.8237076340907619
54,168,0.8235642365993754
10,123,0.823529304574465
143,173,0.8231457678861632
13,175,0.8227061209057496
11,153,0.8223696772870694
117,144,0.8223668542960291
17,35,0.8223212189787934
20,153,0.8222550565300374
131,207,0.8221873009367706
59,235,0.8221331359304904
8,153,0.8220219368549515
54,151,0.8219435077978073
12,54,0.8218631218146533
70,248,0.8211878002154743
175,217,0.8211251765916352
115,156,0.8208061214894649
99,204,0.8204866258209204
54,82,0.8203537456682903
63,86,0.8203284979044498
80,153,0.8202735020563658
80,206,0.819961203443179
163,244,0.8198523241099
58,59,0.8197535567004128
87,113,0.8197220641265043
77,175,0.8196496919406392
132,207,0.819474035999997
21,153,0.8192732054415203
15,199,0.8190761519743114
9,153,0.8184833532784096
20,199,0.8184084048502985
9,199,0.8182982765881612
120,174,0.8182011253134794
97,204,0.8180331305277864
80,199,0.8180234719024444
101,223,0.8177902456620854
144,214,0.8175196304389809
142,175,0.8168990156046368
56,87,0.8167429198038653
19,215,0.8166988694156629
105,175,0.8166781407609196
85,128,0.8165681253612873
57,59,0.816508879864065
42,93,0.8164677803070192
99,174,0.816258237699563
33,123,0.8159484904278931
37,145,0.8155611614005338
79,93,0.815539214475539
27,159,0.8155063062333875
173,204,0.8150880136185812
100,121,0.8150728169230934
23,159,0.8148886112286023
136,199,0.814869978808427
28,63,0.8147965721063537
72,128,0.8147667754767765
160,175,0.8146598478700308
144,189,0.8145647119710354
46,72,0.8143888216831875
25,199,0.8138985878633204
97,174,0.8138106921634201
45,175,0.8137576388734368
98,114,0.8134902400018262
105,209,0.8132533277464304
112,209,0.8132465169931035
59,124,0.8131332265414375
155,189,0.8125915904808149
92,97,0.8124210818291204
70,138,0.8123339339823299
145,186,0.812232830555538
22,145,0.812232421652872
17,135,0.8120280150384623
160,208,0.8119761547252102
28,93,0.8119653945330403
11,229,0.8118012594573792
8,229,0.8114768980228099
89,175,0.8114642661979855
20,92,0.8113387050116221
78,84,0.811286943423507
72,93,0.811164925348752
59,149,0.81113577474202
140,223,0.8110928667058159
172,204,0.8110365084067482
40,111,0.8110076587821318
24,40,0.8110074868521429
40,119,0.8110053840012353
217,223,0.8109647016543241
173,174,0.8108823249101941
83,208,0.8107817973022756
155,216,0.8105950274169662
66,208,0.81055435840435
155,178,0.8105254037285773
108,172,0.8104791676841713
148,223,0.8103593996327397
16,123,0.8102995569013398
65,240,0.8101507620618368
224,239,0.8099235430900139
35,59,0.809914093787589
80,229,0.8097437525298559
26,54,0.8096689790526159
99,108,0.8093310617128219
122,176,0.8092689057846281
54,105,0.8091331995165806
115,223,0.8090882462787918
21,229,0.8087446916528246
65,163,0.8085670586305561
42,145,0.8080395557929286
46,62,0.8080205672990003
79,145,0.8080144741840517
9,229,0.8079635091957447
56,157,0.807777980136359
223,234,0.8076634193437606
104,240,0.807533084595058
122,175,0.8075062529134232
10,153,0.8073620978990198
86,145,0.8072940346122729
30,208,0.8072307851527031
29,208,0.8070997747058595
172,174,0.8068515214681315
134,208,0.8064391182518521
92,173,0.8064076846390347
40,157,0.8061547595743523
12,208,0.8056488623303703
155,214,0.8055580476683101
108,120,0.805556071472284
82,208,0.8052889865452058
32,240,0.8052472266048103
123,198,0.8052420094579186
96,175,0.8051117190609274
22,40,0.8049422541698928
40,186,0.8049402352185296
58,223,0.8048940324148269
55,202,0.8047342315864006
103,208,0.804652965492598
93,127,0.8044860640279592
72,159,0.804428405480026
37,159,0.8042866263413001
14,208,0.8042783512453797
15,153,0.804233831092854
74,84,0.8041232834649674
33,128,0.8040668645737046
38,54,0.8038552524390109
27,63,0.8037985958465436
10,199,0.8035870033441652
51,144,0.8035758414583279
107,167,0.8035115880631859
88,215,0.8035045397686852
83,116,0.8034826263352544
152,187,0.8034577151492414
70,203,0.803305707567482
40,87,0.8032604321297734
52,155,0.8032455733645338
23,63,0.8031893898186722
116,142,0.8031799707550916
85,145,0.802899872423761
12,116,0.8028244953562914
82,116,0.8026306193709691
10,206,0.8025957872542825
129,187,0.8025064758986923
35,90,0.802342964207344
34,208,0.8023180868251163
112,208,0.8022257922863144
40,85,0.8021416754589268
85,93,0.8021278478782089
40,79,0.8020401274417851
54,222,0.8018964183598991
66,116,0.8018678903459695
44,223,0.8018639778159694
81,175,0.8018603721215184
27,145,0.801694304420032
40,42,0.8014978935228272
23,145,0.8014292614226812
58,175,0.8013879876584658
73,240,0.80135509773761
19,123,0.8012748982782526
35,54,0.8012067383412673
75,209,0.8011745481857567
118,137,0.8011328567297856
55,216,0.8007606121576206
115,175,0.8007219874879548
148,175,0.8006022797599606
175,222,0.80053563149634
116,134,0.8004736614420009
44,175,0.8003984371460569
51,149,0.8002625553649844
158,226,0.8002203314361163
89,223,0.800133519445916
145,157,0.8001118476343831
158,177,0.800088676565062
52,60,0.8000534704816903
53,158,0.7999104372926875
64,90,0.7997739061959592
26,208,0.7997365983893778
30,116,0.7995273685270525
100,109,0.799523561160727
29,116,0.7992804527745163
75,115,0.7991731705546499
128,186,0.7991114194221832
22,128,0.7991097465566366
36,158,0.7990428568270218
47,158,0.7989381047749811
206,215,0.7987780238922018
158,244,0.7986079173313316
208,217,0.7985674439051285
19,153,0.7984312377015107
75,155,0.7983906614282889
119,128,0.798339757443509
24,128,0.7983372710618654
111,128,0.7983358776683938
140,147,0.7981773015601862
62,159,0.7981340775971019
59,155,0.7981026187926794
54,101,0.7980398652489381
119,145,0.7979843376852513
24,145,0.7979833180285868
111,145,0.7979824278968117
92,136,0.79784777366057
26,116,0.7978223098278973
37,56,0.7972655541264045
75,124,0.7972216985251986
168,175,0.7971782345472006
10,229,0.7969770075433811
137,143,0.7966564271670563
25,123,0.7966465035856769
117,149,0.7965572638725011
155,202,0.7962684415931656
57,175,0.7960165233672524
28,56,0.7956231319765023
112,116,0.7955161492646441
73,163,0.795481943492667
103,116,0.7954684191169074
57,135,0.7950772590094728
13,116,0.7950464406049081
208,247,0.7947657223678203
16,206,0.7947524549408278
19,199,0.794697461083116
54,147,0.7946649447417025
40,86,0.7946512899215262
34,116,0.7945972871690432
58,135,0.7939992850181977
13,208,0.7939435168592421
15,229,0.7939034805090829
75,112,0.7938218111023809
37,63,0.7935704882283859
38,116,0.7935547798161271
38,208,0.7933424399371274
62,145,0.7933168564158818
146,206,0.7931246460371683
116,247,0.7930002779474891
63,72,0.7928796132169754
116,148,0.7927202648544949
109,129,0.792681480082264
204,239,0.7926795783997816
67,208,0.7921589534975622
75,125,0.7921096306997032
142,208,0.7919908403097687
32,43,0.7919495547762616
151,175,0.791860824712631
14,116,0.7913507986103214
32,139,0.7908638135625682
105,116,0.7908391879727167
87,145,0.7908242191629364
175,235,0.7905773373622932
13,218,0.7901713861838042
101,175,0.7898653155683933
122,156,0.7898325967644405
105,208,0.7898075134321648
79,128,0.7895110124297013
93,133,0.7894550986807406
89,208,0.789285254559864
74,240,0.7892754239196209
54,234,0.7892368548665123
48,158,0.789172424081896
54,81,0.7890982993400577
75,105,0.7890969524785442
55,248,0.7890371047224707
42,128,0.788977872469714
70,155,0.7888700222439283
137,204,0.7888562639094945
174,239,0.7885904749992706
54,96,0.7884624696840599
28,40,0.7884037460032027
173,187,0.788385923698632
99,110,0.7881246024404026
46,133,0.787827549319912
67,116,0.7877766098318905
13,156,0.7875758699005867
89,116,0.7874972454066776
74,163,0.7874764860345196
82,218,0.7873842133770969
26,156,0.7873350412627546
16,199,0.7872591228858623
201,208,0.7871379969026457
12,218,0.7871205815787666
124,223,0.7870288759003331
127,198,0.7869825469504744
172,187,0.7867979910879398
175,234,0.7867005629045614
62,63,0.7866760336909548
119,139,0.7866268687841769
24,139,0.7866252271363326
111,139,0.7866241313812856
16,153,0.7863811585440705
38,218,0.7862648949530979
102,208,0.7862215083993294
144,216,0.7858941666981601
39,104,0.7857147849973204
113,198,0.7856478495288403
54,124,0.7855677843872527
138,216,0.7855322835917192
69,144,0.7854337040798015
72,145,0.7854292839914329
107,215,0.7852586555985189
35,223,0.78520338648766
158,174,0.7850359771283119
43,119,0.7848401473755139
24,43,0.7848362900619852
43,111,0.7848344356428828
137,174,0.78478758569932
26,218,0.7846642129031282
73,84,0.7845984226030733
28,128,0.7845799968078956
105,156,0.7844727876549817
82,156,0.7842755229862814
33,127,0.7842374018196533
12,156,0.7839895481911129
76,208,0.7838803973609362
116,217,0.7837246215992963
206,225,0.7836666777171623
104,158,0.7836290772870603
38,156,0.7835604461810938
65,158,0.783544171610819
50,208,0.7835429236411082
74,90,0.7833422769030522
31,158,0.7833333060691625
61,123,0.7831743715561394
13,54,0.783043454655904
124,175,0.7828215518910663
43,186,0.7828133690739562
22,43,0.7828105626563472
149,203,0.7827563682693687
112,156,0.7825531348694207
139,157,0.7823849444476493
86,128,0.7822354529761884
69,149,0.7821949865173577
139,186,0.7821070291074738
22,139,0.7821060076722058
115,176,0.7820043658006209
99,187,0.7816668705663057
43,157,0.7814540575798425
17,175,0.7814023237834373
58,208,0.7807481135145214
155,248,0.7807364482283603
55,138,0.7805293356857042
61,153,0.780392478990357
218,247,0.7802900403333078
110,172,0.7802066371450583
76,116,0.7801299982848778
25,153,0.7799590738163419
33,198,0.7797837714723385
105,176,0.7795241700199677
59,223,0.7794446506524673
110,118,0.7792759904397368
87,139,0.7791400683410483
158,193,0.7788912868331127
33,100,0.7787114107381797
27,40,0.7786356170986722
11,92,0.7784818333845908
116,140,0.7784156515323803
133,159,0.7781953677770144
8,92,0.7781625862927812
23,40,0.7780484518700063
85,139,0.7780251258547203
156,247,0.7780219094606504
79,139,0.7779282761875078
134,156,0.7777566532422654
136,170,0.7774834308190489
43,87,0.7774238825707885
42,139,0.7774028472137545
102,116,0.7772447887231017
77,208,0.7771648161761979
203,216,0.776801918347027
148,208,0.7767965245293974
61,199,0.7767441914213639
60,144,0.7767127971049362
80,92,0.7765036887414662
108,239,0.7764030449084122
16,229,0.7763050597491753
90,101,0.7762625631461547
43,85,0.7762552448167842
134,218,0.7761975348951753
43,79,0.7761596073928984
42,43,0.7756356766812353
21,92,0.7755506707933961
83,218,0.7755325527827005
115,208,0.7754687473711802
50,116,0.7753668770070542
140,175,0.7753094208451342
57,223,0.7752798273560082
93,119,0.7752686729308489
24,93,0.7752648776669004
93,111,0.7752630510103102
57,208,0.7751450921795998
33,62,0.7749208715409844
110,143,0.7748538376519508
9,92,0.7748021930768714
132,230,0.774413577858324
32,158,0.7743851978051679
47,64,0.7736965945145313
149,178,0.7736701701819313
36,64,0.7736077643976236
59,147,0.7734870325356578
54,122,0.7729765031864437
101,156,0.7728808594171173
73,158,0.7728494391370925
116,122,0.7725245853533862
53,64,0.7724751039710129
150,154,0.772265270736516
27,56,0.7720042231417115
46,113,0.7719996915670442
23,56,0.7719835614438851
75,122,0.7719634218290246
55,203,0.7718544937578989
64,177,0.7718516606770105
83,156,0.7718212656647573
97,187,0.7716703692996733
20,136,0.77165981611903
112,176,0.7712127730917747
159,187,0.7709097173145439
35,175,0.7708248450429476
86,139,0.770759835679169
46,145,0.7707406646144309
122,208,0.7706406398278246
9,130,0.7705188134705021
30,218,0.7704976198636809
63,159,0.7704495836106724
64,226,0.7704489456606686
136,185,0.7704403287460919
116,222,0.7702587800429727
66,218,0.7701298824685326
122,218,0.7700269858045231
25,229,0.7699599286584354
56,62,0.7699581886871149
29,218,0.7699439697027823
56,86,0.7698616013641668
105,218,0.769793853022179
90,124,0.769742450691844
80,130,0.7696281641906443
146,199,0.7695675319431263
93,186,0.7694713870744925
22,93,0.7694686062375307
77,116,0.7692763846607051
167,206,0.7692623379088968
93,152,0.7692554372730633
112,218,0.7692510967151136
33,229,0.769081014646836
17,223,0.7690691954100253
43,86,0.7690064189517484
15,130,0.768914911235897
30,156,0.7688195422035476
54,140,0.7687677800467538
54,155,0.7687609653122462
67,156,0.7683364184905238
40,72,0.7680593971161634
21,95,0.768044868906281
46,127,0.7680308548888117
67,218,0.7679582890689195
37,40,0.7679206400145736
28,43,0.7678049665575811
93,100,0.7675729995186683
123,146,0.7675312249085203
63,133,0.7670228635760804
8,130,0.7669826477841826
152,204,0.7669562473953198
11,130,0.7669550391148952
21,130,0.7667026174521432
8,95,0.7665277910513391
144,178,0.7664740775666834
27,128,0.7664735896196154
75,142,0.7664407947677956
28,139,0.7664198955453358
66,156,0.7662435361660985
11,95,0.7662296457444694
42,56,0.7662183583563358
78,163,0.7661874756754098
29,156,0.7661791476994215
56,186,0.7660592937639338
22,56,0.7660567874248035
23,128,0.7658922510414231
150,230,0.7658771241049964
88,123,0.7658347671379933
20,215,0.7658108474402403
56,79,0.7657905262007405
115,116,0.7657358733354191
75,148,0.7656256686900487
34,218,0.7655762781785805
32,40,0.7655071334423809
10,130,0.7653611807535092
98,240,0.7650579533078409
144,202,0.7650045059112299
101,208,0.7646965555222249
45,208,0.7646457558262693
135,147,0.7646207275562664
99,109,0.7645141140461493
125,214,0.7645073299836723
121,129,0.7643657707349146
88,199,0.7643203172346337
64,244,0.7642938384637618
131,230,0.76428255415616
10,92,0.7642701605418324
100,187,0.7641995465097591
116,160,0.764024178188795
65,84,0.7637479644077834
37,128,0.7636471419564262
145,198,0.7633608096536897
74,158,0.7632253798287398
78,240,0.7631720172799242
75,176,0.7630969135699129
58,116,0.7626858057294044
103,218,0.7624292393245744
97,109,0.7622231336889772
76,218,0.7621219735039186
40,62,0.7620470063215181
116,168,0.7620347583803151
34,156,0.7618402344541458
133,145,0.761647382644273
20,130,0.7616293746378773
15,92,0.7613164797539796
45,116,0.7612377828856545
135,175,0.7611755724250574
75,89,0.7605018538117422
64,104,0.7604423744537026
7,225,0.7596888931763327
110,239,0.759674026086678
15,95,0.7596414766836737
52,144,0.7595901799773993
109,173,0.7594800698025729
101,116,0.7594164371039273
46,56,0.7592209329018266
76,156,0.7589500226279466
103,156,0.758500241458491
57,116,0.7581645221362204
124,156,0.7581344142157513
55,155,0.757984085911415
81,116,0.7577451357446213
40,198,0.7575542289877885
81,208,0.7573925026732098
56,85,0.757254167846944
9,95,0.7571489805974401
25,95,0.7571024653371186
60,125,0.7570702812234461
20,95,0.7568204202500147
49,115,0.7567660600320542
16,130,0.756674557535444
80,95,0.7566498007387198
125,189,0.7562705539544045
15,225,0.7559779985319235
96,116,0.7559427279859652
116,235,0.7559255314045189
109,172,0.7557048239170482
48,64,0.7552638121044873
27,139,0.7552285689258301
23,33,0.7552156093909151
23,139,0.7546563525421167
225,233,0.7546169593824785
96,208,0.7544516636734014
27,33,0.7543596302153481
154,207,0.7542071083521187
65,90,0.7540265112620084
141,174,0.7538724989601527
27,43,0.7535122266673503
43,104,0.7534764477995511
60,202,0.7532848910176049
91,224,0.7530411670096744
23,43,0.7529396815337576
142,218,0.7529103074901405
56,72,0.7526222553285159
96,218,0.7525194068484641
68,225,0.7521231114561261
150,241,0.75163869603009
33,37,0.7513729689625361
96,156,0.7512659720214433
35,156,0.751255683219363
81,218,0.7511942960936511
218,222,0.750567255318124
146,229,0.7501990074266146
62,128,0.7501464208824419
144,248,0.7500823461354564
97,152,0.7499410205745911
140,208,0.7498381853846766
31,64,0.74967565026316
60,216,0.7495669793812333
117,125,0.7495045317433331
104,139,0.7494699897329483
142,156,0.7491271397643985
63,152,0.749069914900008
92,215,0.7489611331356691
123,167,0.7487452837373381
81,156,0.7486312673685194
137,152,0.7485778073090611
91,118,0.7484770373226215
14,218,0.7481063104442144
39,119,0.7480597909283025
24,39,0.7480563750439572
39,111,0.7480546969248081
44,208,0.7479263195982162
66,75,0.7478205927738961
187,239,0.7477556298046886
37,43,0.7475456881886174
35,208,0.747443307810397
14,75,0.7474083482557637
156,222,0.7473460548255716
135,218,0.7471290340388164
110,224,0.7468202053948991
56,152,0.746544714771634
37,139,0.7463982915148266
75,83,0.7462921661933581
10,136,0.7461293725903229
70,144,0.7459971466557048
152,173,0.7456607512681653
64,193,0.7454245250164455
135,156,0.7453394778992969
50,218,0.7452940043932323
129,141,0.7451405035097004
72,139,0.7449694290945256
102,218,0.7449632784342208
167,199,0.7448199313052598
149,216,0.7447257700576906
75,217,0.7445988468765891
56,127,0.7444477225869617
25,130,0.7444443195626739
16,92,0.7444296027451669
116,135,0.7443887010024629
45,218,0.7443528597550423
91,143,0.7442946698934031
93,113,0.7442824798104928
137,187,0.7441495303375949
75,140,0.7440178098016311
14,156,0.7437067798440657
29,75,0.7435960631228146
39,157,0.7435822455570589
30,75,0.7435752610219398
138,155,0.7435691611050628
9,136,0.7432766175948267
43,72,0.7432758845193314
32,145,0.7432452365211774
44,116,0.7431960831612348
10,95,0.7431137724863289
75,103,0.7430772664188435
107,199,0.7430608964700091
40,133,0.7430146277231384
64,73,0.74292206705213
70,149,0.7429200539700597
56,119,0.7428061928978738
24,56,0.7428025565513232
56,111,0.7428008063815112
132,185,0.7425732779389362
80,136,0.7425121494902235
39,186,0.7424659413996152
22,39,0.7424634579219964
127,145,0.7421319429528778
16,136,0.7416585476201687
120,129,0.741588206255783
50,156,0.7415657588011924
45,156,0.7412900404274039
102,156,0.7411251513938395
32,64,0.74111206122652
39,87,0.7409071733318796
98,113,0.7407665532338434
75,134,0.7406830711288847
92,100,0.7404787070940803
78,158,0.7403998965045986
77,218,0.7400568169483024
39,85,0.7398775237527114
99,129,0.7398305666514942
39,79,0.739786251694758
19,130,0.7395636848212115
98,158,0.7393277401313986
39,42,0.739286838410074
35,116,0.7392233423134853
62,139,0.7391405239889796
34,75,0.7391258658227549
116,151,0.7386267854921095
109,239,0.7386011091314679
60,248,0.7385913337724073
124,208,0.7385236320423768
147,175,0.7384167871227313
25,92,0.7383473183585887
90,122,0.7376331471459275
97,129,0.7376082138675609
43,62,0.7374618802669721
101,218,0.737430191154684
99,121,0.7372044747309948
43,198,0.7365296197044047
77,156,0.7363876335819071
128,159,0.7361616321785954
12,75,0.7360458348008663
139,198,0.7359942927914835
15,136,0.7356164792861738
75,82,0.7355107526258621
48,126,0.7354980791767437
217,218,0.7353256611913742
155,203,0.7353051114867848
109,137,0.7350391399530358
97,121,0.7349950510687804
129,173,0.7349549681498942
19,95,0.7348933468722979
31,126,0.7348483171529877
100,204,0.7345610697261631
127,128,0.7341666311817066
160,218,0.7341402269499774
208,234,0.7339947305138409
116,234,0.73384615357269
21,225,0.7335341904207267
91,174,0.7332058583752478
144,155,0.7331351293694577
39,86,0.7329684076868286
131,185,0.7328629947963025
11,215,0.7328251124498577
116,124,0.7328243124638258
148,218,0.7326495997349339
8,215,0.7325372458160505
58,75,0.7324219217844656
201,235,0.7323915461074623
121,173,0.7323500396272762
128,133,0.7322860555974818
147,223,0.7322664814343356
168,218,0.7320935434206007
115,218,0.731492713144035
129,172,0.7313014702803733
156,168,0.731237871902792
56,133,0.7311076989874999
80,215,0.7309708340805764
156,217,0.7307063089302517
60,138,0.73062830430514
140,218,0.7305184705343223
156,160,0.7304541039768372
46,159,0.7304354418138096
21,215,0.7300659319993267
84,130,0.7296119568123458
26,75,0.7295314890156647
126,193,0.7294698819136969
26,209,0.7293740020206662
9,215,0.7293603601495925
238,244,0.7291144024995557
11,136,0.728813538708788
148,156,0.7287428299440245
114,163,0.7287248097458429
121,172,0.7287096439748204
16,95,0.7285510038977221
8,136,0.7285095205799282
95,224,0.7278638779280544
152,198,0.727824719874666
226,238,0.7277581241760028
140,156,0.7275361069173883
134,209,0.7275147846935344
28,39,0.7272113881675495
110,174,0.7271493095363522
126,244,0.7268094710950762
177,238,0.7267003864158821
84,153,0.7264478797198854
132,170,0.7264362018707107
218,234,0.7261600744123529
21,136,0.7260693585388627
75,102,0.726054864838883
53,238,0.7260507642086905
57,75,0.7259764428693923
33,152,0.7257909168272236
67,75,0.7257243367184086
89,218,0.7256532214336985
126,226,0.7254590533465443
167,229,0.7251530138598797
114,240,0.7250955335270327
135,176,0.7250065878159635
12,209,0.7249055797919742
82,209,0.7248706828301819
75,247,0.7248304202192543
132,241,0.7248270992707425
126,177,0.7244085977741683
36,238,0.7240549193374632
33,86,0.7240328435912929
47,238,0.7238432471817243
53,126,0.7237538036766803
17,208,0.7237080591114017
156,234,0.7236143753629802
46,63,0.7229821782636504
44,218,0.7228779838337003
61,130,0.7228561599320605
107,123,0.7226897805409614
50,75,0.7226211335998192
60,203,0.7225081983515999
104,145,0.722450627267921
136,207,0.7223366341737681
91,108,0.7218743809805147
36,126,0.7217564180976589
83,209,0.7217274051078649
47,126,0.721555575364915
33,72,0.7214851800930409
13,209,0.7211763945572888
